idx,name,permno,comnam
22342,PROTEON THERAPEUTICS INC,15015.0,PROTEON THERAPEUTICS INC
22342,PROTEON THERAPEUTICS INC,76683.0,PROTEON INC
22343,ADOLOR CORP,88784.0,ADOLOR CORP
22352,CYTORI THERAPEUTICS INC,77437.0,CYTOTHERAPEUTICS INC
22352,CYTORI THERAPEUTICS INC,91021.0,CYTORI THERAPEUTICS INC
22357,MOTOROLA MOBILITY INC,12456.0,MOTOROLA MOBILITY HOLDINGS INC
22357,MOTOROLA MOBILITY INC,22779.0,MOTOROLA INC
22362,WILSON SPORTING GOODS,45049.0,WILSON SPORTING GOODS CO
22366,NELLCOR PURITAN BENNETT LLC,11345.0,NELLCOR PURITAN BENNETT INC
22367,MATTHEWS RESOURCES INC,80759.0,MATTHEWS INTERNATIONAL CORP
22378,TARGET BRANDS INC,49154.0,TARGET CORP
22413,EBAY INC,86356.0,EBAY INC
22420,MONOLITHIC POWER SYSTEMS INC,90455.0,MONOLITHIC PWR SYS INC
22440,NRC INC,16864.0,N R C GROUP HOLDINGS CORP
22452,GENZYME CORP,10324.0,GENZYME CORP
22452,GENZYME CORP,81154.0,GENZYME CORP
22452,GENZYME CORP,86426.0,GENZYME CORP
22452,GENZYME CORP,86970.0,GENZYME CORP
22452,GENZYME CORP,88838.0,GENZYME CORP
22455,ICOS CORP,76693.0,I C O S CORP
22461,PDF SOLUTIONS INC,89044.0,P D F SOLUTIONS INC
22463,AOL INC,93091.0,A O L INC
22464,ECOLLEGE COM,87521.0,ECOLLEGE COM INC
22466,WEYERHAEUSER NR CO,39917.0,WEYERHAEUSER CO
22479,AMYRIS BIOTECHNOLOGIES INC,12307.0,AMYRIS INC
22481,NOVATEL WIRELESS INC,88807.0,NOVATEL WIRELESS INC
22487,ANDREW LLC,14323.0,ANDREW CORP
22491,ROLLS ROYCE MARINE AS ENGINES BERGEN,36011.0,ROLLS ROYCE LTD
22495,CHELSEA THERAPEUTICS INC,91270.0,CHELSEA THERAPEUTICS INTL LTD
22512,KOFAX INC,85476.0,KOFAX IMAGE PRODUCTS INC
22518,ZERO CROSSING INC,43537.0,ZERO CORP
22519,XG TECHNOLOGY INC,14060.0,X G TECHNOLOGY INC
22540,SEACHANGE INTERNATIONAL INC,84255.0,SEACHANGE INTERNATIONAL INC
22546,CONCUR TECHNOLOGIES INC,86525.0,CONCUR TECHNOLOGIES INC
22561,JOULE UNLTD INC,75071.0,JOULE INC
22564,AVAGO TECHNOLOGIES ENTPR IP SINGAPORE PTE LTD,93002.0,AVAGO TECHNOLOGIES LTD
22568,MOHAWK CARPET CORP,16934.0,MOHAWK CARPET MLS INC
22570,RAWLINGS SPORTING GOODS COMPANY INC,80659.0,RAWLINGS SPORTING GOODS INC
22625,VOLTERRA SEMICONDUCTOR CORP,90299.0,VOLTERRA SEMICONDUCTOR CORP
22627,PENSON WORLDWIDE INC,91282.0,PENSON WORLDWIDE INC
22632,DAEDALUS WINGS INC,76485.0,DAEDALUS ENTERPRISES INC
22637,ORION CORP,92467.0,ORION GROUP HOLDINGS INC
22642,INVENSENSE INC,13081.0,INVENSENSE INC
22644,ION GEOPHYSICAL CORP,76613.0,ION GEOPHYSICAL CORP
22696,DIRECTV GROUP INC,89954.0,DIRECTV
22696,DIRECTV GROUP INC,89954.0,DIRECTV GROUP INC
22698,NASDAQ OMX GROUP INC,90601.0,NASDAQ INC
22698,NASDAQ OMX GROUP INC,90601.0,NASDAQ O M X GROUP INC
22706,SAJAN INC,90954.0,SAJAN INC
22708,JOHNSON OUTDOORS INC,11775.0,JOHNSON OUTDOORS INC
22711,SEMINIS VEGETABLE SEEDS INC,87021.0,SEMINIS INC
22735,SCIENT GAMES INT INC,86928.0,SCIENT CORP
22735,SCIENT GAMES INT INC,89212.0,SCIENT INC
22842,ICAGEN INC,90599.0,ICAGEN INC
22902,BIOGEN IDEC INC,11983.0,BIOGEN INC
22902,BIOGEN IDEC INC,76841.0,BIOGEN IDEC INC
22902,BIOGEN IDEC INC,76841.0,BIOGEN INC
22910,SALIX PHARMACEUTICALS LTD,88811.0,SALIX PHARMACEUTICALS LTD
22924,MOTOROLA SOLUTIONS INC,22779.0,MOTOROLA INC
22924,MOTOROLA SOLUTIONS INC,22779.0,MOTOROLA SOLUTIONS INC
23275,DEPUY MITEK INC,84024.0,DEPUY INC
23280,MEDAREX INC,76706.0,MEDAREX INC
23316,LIMELIGHT NETWORKS INC,92097.0,LIMELIGHT NETWORKS INC
23333,ROCK TENN SHARED SERVICES LLC,80361.0,ROCK TENN CO
23396,BRUKER BIOSPIN CORP,88504.0,BRUKER CORP
23423,TEXTURA CORP,14005.0,TEXTURA CORP
23531,VIRAGE INC,80900.0,VIRAGEN INC
23531,VIRAGE INC,88385.0,VIRAGE INC
23531,VIRAGE INC,88580.0,VIRAGE LOGIC CORP
23550,ZORAN CORP,82766.0,ZORAN CORP
23582,GRIFFIN TECHNOLOGY INC,40118.0,GRIFFIN TECHNOLOGY INC
23731,QUAD GRAPHICS INC,12009.0,QUAD GRAPHICS INC
24041,RENTECH INC,76978.0,RENTECH INC
24057,DURECT CORP,88626.0,DURECT CORP
24086,CHILDS LLOYD W,14461.0,CHILDS CO
24110,SECOND SIGHT MEDICAL PROD INC,15062.0,SECOND SIGHT MEDICAL PRODUCTS I
24187,GLIDDEN JODY,12132.0,GLIDDEN CO
24416,FEI CO,81705.0,F E I COMPANY
24447,POLYCOM INC,83405.0,POLYCOM INC
24516,ACHILLION PHARMACEUTICALS INC,91491.0,ACHILLION PHARMACEUTICALS INC
24535,QUEST SOFTWARE INC,87182.0,QUEST SOFTWARE INC
24541,RIVERBED TECHNOLOGY INC,91485.0,RIVERBED TECHNOLOGY INC
24613,NEOPATH NETWORKS INC,81218.0,NEOPATH INC
24808,AXION POWER INTERNAT INC,14993.0,AXION POWER INTERNATIONAL INC
24870,AUDIENCE INC,13402.0,AUDIENCE INC
24921,CELGENE CORP,11552.0,CELGENE CORP
24947,COGNEX CORP,75654.0,COGNEX CORP
25149,CALLWAVE INC,90355.0,CALLWAVE INC
25270,ROLLS ROYCE DEUTSCHLAND,36011.0,ROLLS ROYCE LTD
25521,CELLDEX THERAPEUTICS INC,10258.0,CELLDEX THERAPEUTICS INC
25574,ARRIS SOLUTIONS INC,79564.0,ARRIS GROUP INC
25731,MOTOROLA MOBILITY LLC,12456.0,MOTOROLA MOBILITY HOLDINGS INC
25771,LSI INDUSTRIES INC,89456.0,L S I INDUSTRIES INC
25885,FUSION IO INC,12865.0,FUSION I O INC
25926,LANTHEUS MEDICAL IMAGING INC,15429.0,LANTHEUS HOLDINGS INC
25976,SENSORMATIC ELECTRONICS LLC,70018.0,SENSORMATIC ELECTRONICS CORP
26108,NEUROGESX INC,92046.0,NEUROGESX INC
26232,AQUANTIA CORP,17046.0,AQUANTIA CORP
26285,S K PHARMACEUTICALS INC,17122.0,SCPHARMACEUTICALS INC
26303,SPECTRUM CONTROL INC,72128.0,SPECTRUM CONTROL INC
26476,VIASAT INC,84348.0,VIASAT INC
26497,ROSS TECHNOLOGY CORP,82608.0,ROSS TECHNOLOGY INC
26799,CONCEPTUS INC,83123.0,CONCEPTUS INC
26877,GLOBUS MEDICAL INC,13543.0,GLOBUS MEDICAL INC
26924,OCZ TECHNOLOGY GROUP INC,93355.0,O C Z TECHNOLOGY GROUP INC
26930,AGERE SYSTEMS LLC,88917.0,AGERE SYSTEMS INC
27061,WEST CORP,13830.0,WEST CORP
27061,WEST CORP,62498.0,WEST INC
27061,WEST CORP,84283.0,WEST CORP
27121,COMMSCOPE INC,14239.0,COMMSCOPE HOLDING CO INC
27121,COMMSCOPE INC,85231.0,COMMSCOPE INC
27246,ZILOG INC,76566.0,ZILOG INC
27246,ZILOG INC,90099.0,ZILOG INC
27288,PACTIV PACKAGING INC,87292.0,PACTIV CORP
27345,BUFFALO INC,10600.0,BUFFALO INC
27421,ACHAOGEN INC,14530.0,ACHAOGEN INC
27573,ABBVIE INC,13721.0,ABBVIE INC
27787,ACORDA THERAPEUTICS INC,91086.0,ACORDA THERAPEUTICS INC
27877,NET APP INC,82598.0,NETAPP INC
27928,ILLUMINA INC,88446.0,ILLUMINA INC
27936,NORTHROP GRUMMAN SYSTEMS CORP,24766.0,NORTHROP CORP
27936,NORTHROP GRUMMAN SYSTEMS CORP,24766.0,NORTHROP GRUMMAN CORP
28296,CALERA CORP,87756.0,CALDERA INTERNATIONAL INC
28491,HUNTINGTON INGALLS INC,12623.0,HUNTINGTON INGALLS INDS INC
28725,VIRNETX INC,87084.0,VIRNETX HOLDING CORP
28776,ANACOR PHARMACEUTICALS INC,12392.0,ANACOR PHARMACEUTICALS INC
28784,KEMPHARM INC,15294.0,KEMPHARM INC
28876,TESSERA INC,89922.0,TESSERA HOLDING CORP
28876,TESSERA INC,89922.0,TESSERA TECHNOLOGIES INC
29104,GILCHRIST W ALLEN,32248.0,GILCHRIST CO
29195,COHERENT LOGIX INC,24476.0,COHERENT INC
29441,MACKE DAVID J,33873.0,MACKE COMPANY
29465,COMTECH XICOM TECHNOLOGY INC,26201.0,COMTECH INC
29465,COMTECH XICOM TECHNOLOGY INC,29103.0,COMTECH GROUP INC
29486,FOUNDRY NETWORKS LLC,87229.0,FOUNDRY NETWORKS INC
29490,ARRIS ENTPR INC,79564.0,ARRIS GROUP INC
29509,ROLLS ROYCE CORP,36011.0,ROLLS ROYCE LTD
29614,PIONEER & CO INC,63088.0,PIONEER GROUP INC
29614,PIONEER & CO INC,63109.0,PIONEER INTERNATIONAL CORP
29614,PIONEER & CO INC,81638.0,PIONEER COMPANIES INC
29614,PIONEER & CO INC,90671.0,PIONEER COMPANIES INC
29632,SHORETEL INC,92207.0,SHORETEL INC
29642,VERISIGN INC,85753.0,VERISIGN INC
29661,NAUTILUS HYOSUNG INC,86889.0,NAUTILUS GROUP INC
29661,NAUTILUS HYOSUNG INC,86889.0,NAUTILUS INC
29992,ANAREN INC,14227.0,ANAREN INC
29992,ANAREN INC,14227.0,ANAREN MICROWAVE INC
30011,FACEBOOK INC,13407.0,FACEBOOK INC
30046,SOLUTIA INC,85266.0,SOLUTIA INC
30046,SOLUTIA INC,92505.0,SOLUTIA INC
30112,LANDMARK GRAPHICS CORP,12048.0,LANDMARK GRAPHICS CORP
30261,ECOLAB USA INC,70578.0,ECOLAB INC
30416,MUNRO LTD,55563.0,MUNRO GAMES INC
30434,INTERMOLECULAR INC,13109.0,INTERMOLECULAR INC
30497,VALVE CORP,37778.0,VALVE CORP AMER
30816,KAYAK SOFTWARE CORP,13535.0,KAYAK SOFTWARE CORP
31073,MCDONOUGH JUSTIN,49162.0,MCDONOUGH COMPANY
31140,BALLY GAMING INC,77092.0,BALLY GAMING INTERNATIONAL INC
31309,ACCURAY INC,10640.0,ACCURAY CORP
31309,ACCURAY INC,91814.0,ACCURAY INC DE
31518,NETGEAR INC,89800.0,NETGEAR INC
31630,KOGER MICHAEL R,64602.0,KOGER COMPANY
31633,EDISON NATION LLC,17826.0,EDISON NATION INC
31812,INNOVATIVE TECHNOLOGY LTD,44258.0,INNOVATIVE TECHNOLOGY INC
31812,INNOVATIVE TECHNOLOGY LTD,80757.0,INNOVATIVE TECHNOLOGY SYS INC
31871,STERIS CORP,77649.0,STERIS CORP
31908,ARUBA NETWORKS INC,91888.0,ARUBA NETWORKS INC
32018,MAXLINEAR INC,93289.0,MAXLINEAR INC
32070,OMEROS CORP,93085.0,OMEROS CORP
32081,ACTUATE CORP,86236.0,ACTUATE CORP
32081,ACTUATE CORP,86236.0,ACTUATE SOFTWARE CORP
32124,BMO FINANCIAL CORP,52230.0,BOOTHE FINANCIAL CORP
32158,BARD INC C R,46877.0,BARD C R INC
32382,DEMAND MEDIA INC,12521.0,DEMAND MEDIA INC
32427,MAP PHARMACEUTICALS INC,92310.0,M A P PHARMACEUTICALS INC
32434,MAGNACHIP SEMICONDUCTOR LTD,12629.0,MAGNACHIP SEMICONDUCTOR CORP
32477,STRATO INC,88377.0,STRATOS INTL INC
32553,BALCO INC,16433.0,BALCO ENERGY CORP
32741,CRANE SECURITY TECHNOLOGIES INC,20204.0,CRANE CO
32754,TEXTILES COATED INC,61874.0,TEXTILES INC
32781,AMTECH SYSTEMS LLC,65008.0,AMTECH SYSTEMS INC
32819,SANDISK TECHNOLOGIES INC,82618.0,SANDISK CORP
32825,LACROSSE FOOTWEAR INC,80434.0,LACROSSE FOOTWEAR INC
32850,CLARCOR AIR FILTRATION PRODUCTS INC,23975.0,CLARCOR INC
32899,EXPEDIA INC,87388.0,EXPEDIA INC
32899,EXPEDIA INC,90808.0,EXPEDIA GROUP INC
32899,EXPEDIA INC,90808.0,EXPEDIA INC DE
32901,DOT HILL SYSTEMS CORP,85333.0,DOT HILL SYSTEMS CORP
32968,ZYNGA INC,13169.0,ZYNGA INC
33033,PULSE ELECTRONICS INC,44513.0,PULSE ELECTRONICS CORP
33082,SECURITY FIRST CORP,11937.0,SECURITY FIRST CORP
33082,SECURITY FIRST CORP,90862.0,FIRST SECURITY GROUP INC
33162,WEBMD LLC,86721.0,WEBMD CORP
33162,WEBMD LLC,90914.0,WEBMD HEALTH CORP
33204,MOORECO INC,76685.0,MOORCO INTERNATIONAL INC
33206,SUNPOWER CORP,90978.0,SUNPOWER CORP
33259,EXELIS INC,13018.0,EXELIS INC
33297,ENERGY SCIENCES INC,32724.0,ENERGY SCIENCE CORP
33460,STANLEY BLACK & DECKER INC,43350.0,STANLEY BLACK & DECKER INC
33526,PIVOTAL SOFTWARE INC,17673.0,PIVOTAL SOFTWARE INC
33598,IRONWOOD PHARMACEUTICALS INC,93264.0,IRONWOOD PHARMACEUTICALS INC
33644,ELECTRONICS FOR IMAGING INC,77971.0,ELECTRONICS FOR IMAGING INC
33732,RILEY III EDWARD M,48442.0,RILEY COMPANY
33754,ZIMMER SPINE INC,46826.0,ZIMMER CORP
33754,ZIMMER SPINE INC,89070.0,ZIMMER HOLDINGS INC
33800,TERADATA US INC,11592.0,TERADATA CORP
33825,GRAHAM PACKAGING CO,93247.0,GRAHAM PACKAGING CO INC
33888,TURNING POINT LLC,16083.0,TURNING POINT BRANDS INC
33936,VERINT SYSTEMS LTD,89397.0,VERINT SYSTEMS INC
33988,UNIVERSAL DISPLAY CORP,77610.0,UNIVERSAL DISPLAY CORP
33991,ZAGG IP HOLDING CO INC,93149.0,ZAGG INC
34211,DIAGONAL INC,11686.0,DIAGONAL DATA CORP
34241,VITECH INTERNATIONAL INC,37815.0,VIATECH INC
34241,VITECH INTERNATIONAL INC,84282.0,VITECH
34272,TWITTER INC,14295.0,TWITTER INC
34399,CELLECTAR INC,14862.0,CELLECTAR BIOSCIENCES INC
34409,QLOGIC CORP,80266.0,QLOGIC CORP
34465,EGALET LTD,14455.0,EGALET CORP
34515,ACTIVISION PUBLISHING INC,10701.0,ACTIVISION INC
34559,VERINT SYSTEMS INC,89397.0,VERINT SYSTEMS INC
34731,CASE SYSTEMS INC,80678.0,CASE CORP
34753,AGA MEDICAL CORP,93074.0,A G A MEDICAL HOLDINGS INC
34966,TIMKEN CO,14795.0,TIMKEN COMPANY
34966,TIMKEN CO,14795.0,TIMKEN ROLLER BEARING CO
34966,TIMKEN CO,17654.0,TIMKEN DETROIT AXLE CO
35016,NOVATEK MICROELECTRONICS CORP,81571.0,NOVATEK INTERNATIONAL INC
35037,OMEGA FLEX INC,90868.0,OMEGA FLEX INC
35160,CAVIUM INC,92034.0,CAVIUM INC
35160,CAVIUM INC,92034.0,CAVIUM NETWORKS INC
35188,TYCO ELECTRONICS AMP KOREA LTD,45356.0,TYCO INTERNATIONAL LTD
35213,LIVEPERSON INC,88174.0,LIVEPERSON INC
35233,LUND MOTION PRODUCTS INC,11796.0,LUND ENTERPRISES INC
35233,LUND MOTION PRODUCTS INC,11796.0,LUND INTERNATIONAL HOLDINGS INC
35260,FLEXTRONICS AUTOMOTIVE INC,11724.0,FLEXTRONICS INC
35346,APPLIED BIOSYSTEMS LLC,14622.0,APPLIED BIOSYSTEMS INC
35346,APPLIED BIOSYSTEMS LLC,27713.0,APPLIED BIOSYSTEMS INC DEL
35439,LIFE TECHNOLOGIES CORP,10713.0,LIFE TECHNOLOGIES INC
35439,LIFE TECHNOLOGIES CORP,86725.0,LIFE TECHNOLOGIES CORP
35467,BROOKS AUTOMATION INC,81241.0,BROOKS AUTOMATION INC
35598,WELLS FARGO BANK NA,15296.0,WELLS FARGO & CO
35699,MEDIRESOURCE INC,80946.0,MEDIX RESOURCES INC
35709,MALLINCKRODT LLC,12511.0,MALLINCKRODT GROUP INC
35709,MALLINCKRODT LLC,12511.0,MALLINCKRODT INC NEW
35709,MALLINCKRODT LLC,51132.0,MALLINCKRODT CHEMICAL WKS
35709,MALLINCKRODT LLC,51132.0,MALLINCKRODT INC
35710,PURINA MILLS LLC,88555.0,PURINA MILLS INC
35720,SCIENT COMPONENTS CORP,86928.0,SCIENT CORP
35720,SCIENT COMPONENTS CORP,89212.0,SCIENT INC
35740,MILLENNIAL MEDIA INC,13298.0,MILLENNIAL MEDIA INC
35758,RENEWABLE ENERGY HOLDINGS LLC,13201.0,RENEWABLE ENERGY GROUP INC
35767,WRIGHT MEDICAL TECH INC,89046.0,WRIGHT MEDICAL GROUP INC
35796,SOLAREDGE TECHNOLOGIES LTD,15272.0,SOLAREDGE TECHNOLOGIES INC
35811,NEVRO CORP,15046.0,NEVRO CORP
35815,ARCHION INC,14841.0,ARCHON INC
35862,LINKEDIN CORP,12742.0,LINKEDIN CORP
36010,DEPUY SYNTHES PRODUCTS INC,84024.0,DEPUY INC
36096,ORBITAL ATK INC,76477.0,ORBITAL A T K INC
36108,MEDWAVES INC,82593.0,MEDWAVE INC
36137,ARRIS TECHNOLOGY INC,79564.0,ARRIS GROUP INC
36162,CLAIRSON INC,10861.0,CLAIRSON INTERNATIONAL CORP
36163,US FOODS INC,16084.0,US FOODS HOLDING CORP
36421,EMULEX CORP,32540.0,EMULEX CORP
36421,EMULEX CORP,32540.0,EMULEX CORP NEW
36463,SOCKET MOBILE INC,81741.0,SOCKET MOBILE INC
36552,F5 NETWORKS INC,86964.0,F 5 NETWORKS INC
36771,PLANTRONICS,52628.0,PLANTRONICS INC
36771,PLANTRONICS,80185.0,PLANTRONICS INC NEW
36827,CORIUM INT INC,14594.0,CORIUM INTERNATIONAL INC
36883,KELLOGG BROWN & ROOT LLC,26825.0,KELLOGG CO
36927,ELLIOTT ADAM T,23747.0,ELLIOTT CO
36950,DATA CONTROL CORP,39378.0,DATA CONTROL SYSTEMS INC
37052,DISH NETWORK LLC,81696.0,DISH NETWORK CORPORATION
37165,REALD INC,12011.0,REALD INC
37209,TEKELEC INC,10272.0,TEKELEC
37230,U S CONCRETE INC,12588.0,U S CONCRETE INC
37230,U S CONCRETE INC,86915.0,U S CONCRETE INC
37382,REXAHN PHARMACEUTICALS INC,92665.0,REXAHN PHARMACEUTICALS INC
37449,DIGITALGLOBE INC,92924.0,DIGITALGLOBE INC
37461,8X8 INC,85177.0,8X8 INC
37461,8X8 INC,85177.0,8X8 INC NEW
37470,VALSPAR SOURCING INC,37807.0,VALSPAR CORP
37520,LYDALL INC,59774.0,LYDALL INC
37606,TYCO SAFETY PROD CANADA LTD,45356.0,TYCO INTERNATIONAL LTD
37670,SIGA TECHNOLOGIES INC,85401.0,S I G A TECHNOLOGIES INC
37711,SUMMIT SEMICONDUCTOR LLC,17979.0,SUMMIT SEMICONDUCTOR INC
37771,ITEQ CORP,76543.0,ITEQ INC
37805,HALLIBURTON ENERGY SERVICES INC,23819.0,HALLIBURTON COMPANY
37900,HEWLETT PACKARD ENTPR DEV LP,15707.0,HEWLETT PACKARD ENTERPRISE CO
37900,HEWLETT PACKARD ENTPR DEV LP,27828.0,HEWLETT PACKARD CO
37912,BOINGO WIRELESS INC,12798.0,BOINGO WIRELESS INC
37924,Baxalta GmbH,15401.0,BAXALTA INC
37925,BAXALTA INC,15401.0,BAXALTA INC
37981,BROADCOM SEMICONDUCTORS ISRAEL LTD,93002.0,BROADCOM LTD
37982,COGNITIVE SYSTEMS CORP,10262.0,COGNITIVE SYSTEMS INC
38056,TECHNOLOGIES HOLDINGS CORP,33073.0,ENTERPRISE TECHNOLOGIES INC
38056,TECHNOLOGIES HOLDINGS CORP,68494.0,INTERNATIONAL TECHNOLOGY CORP
38056,TECHNOLOGIES HOLDINGS CORP,80534.0,GROUP TECHNOLOGIES CORP
38056,TECHNOLOGIES HOLDINGS CORP,92372.0,TECHNOLOGY 80 INC
38068,NLIGHT PHOTONICS CORP,17691.0,NLIGHT INC
38110,SMITH MICRO SOFTWARE INC,82281.0,SMITH MICRO SOFTWARE INC
38205,WOODWARD INC,20845.0,WOODWARD CORP
38205,WOODWARD INC,84403.0,WOODWARD INC
38262,KIDDE TECH INC,33363.0,KIDDE INC
38276,GROUPON INC,13108.0,GROUPON INC
38286,UNDER ARMOUR INC,90979.0,UNDER ARMOUR INC
38400,NEOPHOTONICS CORP,12559.0,NEOPHOTONICS CORP
38415,ABBVIE BIOTHERAPEUTICS INC,13721.0,ABBVIE INC
38485,RILEY YUSUN KIM,48442.0,RILEY COMPANY
38499,CARLISLE FLUID TECHNOLOGIES INC,27334.0,CARLISLE COMPANIES
38499,CARLISLE FLUID TECHNOLOGIES INC,27334.0,CARLISLE CORP
38577,WORKIVA INC,15119.0,WORKIVA INC
38613,APPLIED MATEIALS INC,14702.0,APPLIED MATERIALS INC
38630,MASTERCARD INTERNATIONAL INC,91233.0,MASTERCARD INC
38651,SONOS INC,18011.0,SONOS INC
38674,LEIDOS INC,91547.0,LEIDOS HOLDINGS INC
38683,DELL SOFTWARE INC,11081.0,DELL INC
38738,INOVIO PHARMACEUTICALS INC,86444.0,INOVIO PHARMACEUTICALS INC
38766,WABTEC HOLDING CORP,81677.0,WABTEC CORP
38767,BRISTOL-MYERS SQUIBB COMPANY,17988.0,BRISTOL MYERS CO
38767,BRISTOL-MYERS SQUIBB COMPANY,19393.0,BRISTOL MYERS CO
38767,BRISTOL-MYERS SQUIBB COMPANY,19393.0,BRISTOL MYERS SQUIBB CO
38786,BENTLEY SYSTEMS INCORPORATED,77034.0,BENTLEY INTERNATIONAL INC
38796,MICROSEMI CORP,53640.0,MICROSEMI CORP
38836,TABLEAU SOFTWARE INC,13914.0,TABLEAU SOFTWARE INC
38916,ATRICURE INC,90856.0,ATRICURE INC
38939,YAHOO! INC,83435.0,YAHOO INC
38953,KLA-TENCOR CORP,46886.0,K L A TENCOR CORP
38983,OMRIX BIOPHARMACEUTICAL INC,91178.0,OMRIX BIOPHARMACEUTICALS INC
39010,ANGIODYNAMICS INC,90179.0,ANGIODYNAMICS INC
39011,ANGIO DYNAMICS INC,90179.0,ANGIODYNAMICS INC
39052,OVERHEAD DOOR CORP,40897.0,OVERHEAD DOOR CORP
39074,INPHI CORP,12374.0,INPHI CORP
39095,JOHNSON CONTROLS GMBH,42534.0,JOHNSON CONTROLS INC
39095,JOHNSON CONTROLS GMBH,45356.0,JOHNSON CONTROLS INTL PLC
39103,ENCORE WIRE CORP,77785.0,ENCORE WIRE CORP
39118,INCYTE CORP,79906.0,INCYTE CORP
39118,INCYTE CORP,79906.0,INCYTE GENOMICS INC
39118,INCYTE CORP,79906.0,INCYTE PHARMACEUTICALS INC
39119,INCYTE HOLDINGS CORP,79906.0,INCYTE CORP
39119,INCYTE HOLDINGS CORP,79906.0,INCYTE GENOMICS INC
39119,INCYTE HOLDINGS CORP,79906.0,INCYTE PHARMACEUTICALS INC
39154,HEWLETT-PACKARD DEV COMPANY L P,15707.0,HEWLETT PACKARD ENTERPRISE CO
39154,HEWLETT-PACKARD DEV COMPANY L P,27828.0,HEWLETT PACKARD CO
39185,AVAGO TECH GENERAL IP (SINGAPORE) PTE LTD,93002.0,AVAGO TECHNOLOGIES LTD
39187,PIONEER HI-BRED INT INC,63096.0,PIONEER HI BRED INTL INC
39200,PAYPAL INC,15488.0,PAYPAL HOLDINGS INC
39200,PAYPAL INC,89311.0,PAYPAL INC
39242,MODINE MFG CO,54704.0,MODINE MANUFACTURING CO
39281,VONAGE BUSINESS INC,91237.0,VONAGE HOLDINGS CORP
39361,ADMAR INT INC,10862.0,ADMAR GROUP INC
39391,ASPEN TECH INC,80957.0,ASPEN TECHNOLOGY INC
39392,AVID TECH INC,78955.0,AVID TECHNOLOGY INC
39509,SPECIALIZED HEALTH PRODUCTS INC,82525.0,SPECIALIZED HEALTH PROD INTL IN
39520,HUSSMANN CORP,85767.0,HUSSMANN INTERNATIONAL INC
39550,ZOLL MEDICAL CORP,77787.0,ZOLL MEDICAL CORP
39586,PERICOM SEMICONDUCTOR CORP,85496.0,PERICOM SEMICONDUCTOR CORP
39588,MARKETO INC,13932.0,MARKETO INC
39591,TIVO INC,84624.0,TIVO CORP
39591,TIVO INC,87255.0,TIVO INC
39601,CARDIA INC,85005.0,CARDIMA INC
39601,CARDIA INC,91088.0,CARDICA INC
39613,ROLLS-ROYCE CORP,36011.0,ROLLS ROYCE LTD
39635,HYSTER-YALE GROUP INC,43132.0,HYSTER COMPANY
39654,LUBRIZOL ADVANCED MAT INC,43721.0,LUBRIZOL CORP
39655,MEDIMMUNE LLC,76656.0,MEDIMMUNE INC
39677,CAREFUSION 303 INC,92988.0,CAREFUSION CORP
39682,QORVO US INC,85035.0,QORVO INC
39698,HERSHEY CO,16600.0,HERSHEY CO
39721,FALCONSTOR INC,89099.0,FALCONSTOR SOFTWARE INC
39726,DIEBOLD SELF-SERVICE SYSTEMS DIV OF DIEBOLD INCORPORATED,40440.0,DIEBOLD INC
39739,MOLEX LLC,54827.0,MOLEX INC
39739,MOLEX LLC,76234.0,MOLEX INC
39752,DIALIGHT CORP,38500.0,DIALIGHT CORP
39807,MILACRON LLC,15466.0,MILACRON HOLDINGS CORP
39807,MILACRON LLC,22680.0,MILACRON INC
39834,EAGLE PHARMACEUTICALS INC,14456.0,EAGLE PHARMACEUTICALS INC
39855,WORKDAY INC,13628.0,WORKDAY INC
39888,COX COMMUNICATIONS INC,40854.0,COX COMMUNICATION INC
39888,COX COMMUNICATIONS INC,81188.0,COX COMMUNICATIONS INC NEW
39912,ZIMMER KNEE CREATIONS INC,46826.0,ZIMMER CORP
39912,ZIMMER KNEE CREATIONS INC,89070.0,ZIMMER HOLDINGS INC
39943,BROCADE COMM SYSTEMS INC,86881.0,BROCADE COMMUNICATIONS SYS INC
39949,MEDIMMUNE LTD,76656.0,MEDIMMUNE INC
39967,VIAVI SOLUTIONS INC,79879.0,VIAVI SOLUTIONS INC
40010,EPIZYME INC,13924.0,EPIZYME INC
40020,T-MOBILE USA INC,91937.0,T MOBILE U S INC
40080,SYNAPTICS INC,89290.0,SYNAPTICS INC
40103,MEAD JOHNSON NUTRITION CO,34075.0,MEAD JOHNSON & CO
40103,MEAD JOHNSON NUTRITION CO,92890.0,MEAD JOHNSON NUTRITION CO
40108,SI-BONE INC,18212.0,SI BONE INC
40108,SI-BONE INC,36492.0,SIBONEY CORP
40108,SI-BONE INC,89577.0,S I INTERNATIONAL INC
40113,ENDOCYTE INC,12575.0,ENDOCYTE INC
40170,CONFORMIS INC,15496.0,CONFORMIS INC
40226,INTERDIGITAL PATENT HOLDINGS INC,45306.0,INTERDIGITAL INC
40288,TENNECO AUTOMOTIVE OPERATING CO INC,26542.0,TENNECO INC
40288,TENNECO AUTOMOTIVE OPERATING CO INC,84375.0,TENNECO AUTOMOTIVE INC
40299,THE WESTERN UNION COMPANY,15325.0,WESTERN UNION CORP
40299,THE WESTERN UNION COMPANY,15325.0,WESTERN UNION CORP NEW
40299,THE WESTERN UNION COMPANY,15325.0,WESTERN UNION TELEGRAPH CO
40299,THE WESTERN UNION COMPANY,91461.0,WESTERN UNION CO
