ein,name
266088714,ken and ann douglas charitable   tr dated 10-18-00
201069235,marguerite a walk private   corp
411579650,tri-lakes sportsmens club inc
387114167,joan spreckels
476626258,don & jo ann bainter   trust
201322035,abraham and bessie hann charitable   inc
311528866,the@jim and vanita oelschlager
46067779,ansin   rinet company llc
136180803,bruner   inc
626195897,toby s wilt
770528781,mona and edward zander family
366067147,coblens
952088128,john m williamson irrevocable trust
201762096,kazrus
204973345,bailey-stanford family   inc
136070049,olivia m cutting 111537
946064379,morris stulsaft fdn
646020136,phillips
880163505,carol franc buck
256398522,kiefer charitable
742483868,stauffer family
770528059,moley family
770533938,reyes family
550755503,strong-treister family   inc
593733144,miller charitable   inc
256741801,hilda frazer tr
916020496,william h cowles   inc
800860072,mckenzie family
542060115,dwoskin family
464191980,robert am stern family   for advancement of architectural c
223335349,lin-mid corporation
226310444,l casey trust fbo rosary hill home & st joseph for blind 233010t
456211344,posoli family
367090504,george e and betty b dutton
311583757,burke family
251407410,burke
364118188,pawlowski family
133399838,helen and anthony j scala
263067054,len and eileen tweten charitable
271511873,iron mountain charitable   inc
204319424,rnz&l robbins family
710924087,engelsma family
562567449,moser family   inc
596914582,the bob allen family   inc
746533973,audrey g giegerich charitable tr
367331361,mills fam char fndn 120400
237130825,brookville
116043320,fay j lindner
42121349,the fuller house of stoneham
756035806,theodore and beulah beasley   inc
237848281,the@leigh and edwin schadt violin scholarship fund
306267142,the elinor and gabriel rubin
464850031,alan & lisa stern family
680397473,beneto
946107956,frank a campini
263802258,john h and katherine j weiland
251894623,rosslyn academy international inc
320011956,robert hassler charitable tr
416018991,alice m obrien
481140332,dorothy m morrison
846292171,mildred s hansen trust for northwes co medical ctr 1415822005
766029653,the sydnor and olga oden
472605358,amicus
113237003,ace   inc
276565175,cglc charitable tr
202631943,the lawrence and lillian solomon   inc
223518990,ervika   inc
236401674,j harry hibshman scholarship fund
452717854,shoff   inc
161575913,thorn family
463889437,golden rule family
320050835,burdette family
363566107,jentes family
364120411,lewis-sebring family
200485515,james walter pickle charitable
61534269,the dimenna   inc
954247242,environment now
61549937,ferguson family   inc
261480405,parks family
527044220,george e coleman jr
841257294,newman family
562560595,minnesota power
576000066,arkwright
251753903,the bruno & lena degol family
66078177,harvey hubbell
42700063,tapper charitable
110036051,the alfiero family charitable
741997923,immanuel & helen b olshan   inc
42134817,the battles   inc
42103815,marthas vineyard camp meeting association
566534286,ethel w crawley mem education fund tr ua 30189400
134111095,georgescu family
770514955,myra reinhard family
710839447,tri s
203817511,casey family   inc
650118628,kathleen s brooks family   inc
274218205,boyer-snyder family
760207466,the currie fund
236463130,lydia j fitch u w 23494-02 mellon bank east n a
351697364,elba l and gene portteus branigin   inc
266519146,robert s clay irrevocable trust
386083931,wickson-link memorial
133260252,rohit and katharine desai
680442684,the maley-thawley family
464070243,s irving and anne nevard sherr   inc
208083384,nonami   inc
363988367,anderson valley
206917544,betty h graham charitable trust
956648391,harry w & virginia robins0n trust
363794645,lancaster family
742379340,george mason green & lois c green
841550507,nc
550805387,grant gund
477097035,stanley and elaine ball charitable tr
223936343,natural health research   inc
436852688,jane m & bruce p robert charitable
752294319,james and gayle halperin
592080560,fanny landwirth   inc
166128499,hahn family
956932393,leonore s gershwin 1987 fbo library of congress tr fund board 122391
256730328,wrenn dietzel charitable fdn restat amend tr of kathryn e wrenn 122496
201897957,fratcher
582052869,miller family   2
232743317,margaret g jacobs charitable trust
522006607,sheldon and audrey katz   inc
527106649,tuw j marshall & l powell char 6001100 0319020
562451141,lost light projects inc
46135552,bradford & dorothy church memorial fund
134052449,goodman-lipman family   inc
41302043,lucy c farnsworth trust uw 10-2540-00-2
276182324,cafaro-livingston charitable tr
473860686,dooley leah rebekah lodge
352188372,wilbur s smith and margaret p smith   inc
942957386,the california urology
431906270,frye family
656040055,folke h peterson charitable
746051797,ralph a johnston   inc
836033434,the william f welch and lorene w welch
550685612,john mathew gay brown family   corporation
263604338,francis and christine martin family
931067941,howard wallis irwin & dorise carlyon irwin
453816343,french family
800347969,henry & jessica chen
256479933,thomas marshall
61485504,streicker   inc
721558393,william c and jane b marcil charitable
356013080,muessel-ellison memorial trust
581920222,carpenters way ranch inc
205993001,hurliman scholarship
262782200,tomkat ranch educational
61662514,bartol charitable   inc
61596433,nessel   inc
656329977,linnie e dalbeck memorial
471887384,sam f weller family
300022490,pittsburgh childrens   inc
256536714,anna f doell tr uw memorial tr fund
357012223,jerome e toffler private
201516339,louis b ii and josephine l kohn family   inc
371172293,charleston area charitable
237032219,kermit gitenstein   inc
461614274,deacon fund
460780219,g h palmer family
582295444,satrum   inc
43506549,henderson family
364176379,jacob j fink charitable
202033062,elpis
136029451,bide-a-wee home trust uw p60775007
800660362,gildea family
463530682,roy c humrighouse charitable trust
464140071,pitts family
841663629,applestone   inc
137044993,faye and mike richardson charitable tr
900010097,the galesi family   inc
10463183,schiavi family
166046540,otis a thompson   inc
650024639,the h d perry family
460507966,metabolic-endocrine education   inc
461196443,halstead family   inc
752707910,onward & upward initiative a charitable trust
237007115,freshwater society
260052834,integrity   for st timothys school inc
237079585,mabelle mcleod lewis memorial fund 627-712120
650817349,max minsky and florence minsky goldstein family   inc
330939708,for honeys children
261324841,finn brooks family   inc
461616877,george bishop family
356441412,louis w fletcher tr uw
207138983,fieldstone 1793
451448807,butz   inc
956006019,in & susanna h van nuys
760641778,thomas g and nancy j macrini   inc
330885410,b john garrick
263691022,jabez
132611472,urban homeownership corp
203462159,jmp   inc
331165388,berkshire bank  -hampden region
223465454,oceanfirst
431530966,my camp
43134531,real colegio complutense inc
421493274,richard l mcconnell fam fdn
752832647,thomas kinder and martha w farris charitable   inc
521308585,ansary   inc
222891327,amherst college-harry elwin harkness class of 1898
201970693,david h and suzanne d hillman family
943363468,alan k and cledith m jennings
383417534,felpausch
556085230,george d hott memorial   of morgantown monongalia co wva
911419327,for health care quality
47024281,the@john j sacco and edith l sacco charitable
461618216,tiller family
750868394,hall-voyer   david graham hall
202522960,veritas
546462110,the@geary-ohara trust
366646475,margaret quarrie charitable fund
466462669,calligaris family charitable irrev tr
611326779,norma d hanley and thomas r hanley
223199626,louis f bantle and virginia c bantle charitable   inc
916458451,wissner-slivka
756081070,potts and sibley
464880832,fairway community   inc
456440136,leonard and irwin kamp   ua dtd 9-2-10
208457303,nau
236212710,william g nicholas charitable trust
566473877,albert & nan gray monk
42598211,gardinor-prunaret
205204030,hickerson
954830816,mohn family
943180069,david j and mary l g theroux
542108633,wings   inc
260726380,big d
320257906,profeta urban investment   at rutgers business school inc
766143209,ruth jones macdonald charitable tr
364309903,saje
464800213,marshwood
472497589,heath catchot   inc
716053911,rebsamen fund
711010693,heffernan
274392768,saab family
650229961,mcnulty charitable   inc
306161369,michael and norah videtta charitabl e tr
486336948,luis a casado charitable trust
113700236,rosie maries animal haven
954682060,daniel t alvy
306284985,grousbeck fam   ii 05182011
900849733,hearthstone charitable
141373023,samuel f vilas home
316087932,robert & elizabeth fergus fdn
463320508,bancroft-clair   inc
363104409,donna wolf steigerwaldt   inc
752561756,patterson
841271105,janus
133836874,pcs   inc
136047631,edmund n huyck   tr p60162008
956934018,bernstein charitable tr 10-20-001-2-30890-0
521528436,annette m and theodore n lerner family   inc
306000363,mills fam charitable tr
953980014,arthur b schultz
352357099,perna   for hope inc
262987741,finley family
386056692,wetsman
516158138,ellason downs testamentary charitable tr
43343529,robert f stoico firstfed charitable
274099620,ball
271541461,tom klemens family
472006477,emme family
351035651,william m keller
61454867,nihla and bob lapidus   inc
742368938,the colorado parks   inc
346526087,laub
460795952,joel
261466294,wishes by wyndham
830295696,draine family charitable   inc
346514078,william b pollock company
840964867,jesusonian
137106278,karches
113337730,the sidney and loretta teich   inc
542016468,givens
261603096,kahn lyons   inc
272931165,simmons
201555835,john w henry charitable   inc
141882618,the sam simon charitable
311577962,richard and beth sackler   inc
471909129,the noel crook and richard moore
61684665,pary and abdulrahim levian charitable   inc
472579153,charles stein family   inc
471784214,agnes and jeffrey shemia
472612765,edmonds family
472652423,dennis and lorraine udwin family   inc
463285543,associates llc
472173908,jim & linda mcnatt   inc
10761416,hormel foods corporation chartible tr
201397204,edward a st john   inc
208080955,olusegun obasanjo presidential library   in the u s
456288684,integrity tr
742871700,convergence institute
562051268,john p mcconnell
200016127,anti-discrimination center inc
261557579,morningstar
367649458,declaration of tr establishing st rita mercy
260270223,howard e stark
593100057,thomas e and patricia h taylor
236260105,adam and maria sarah seybert institution for poor boys and girl
